time/s	                cycle number	        ox/red	Ewe/V	        I/mA	        Capacity/mA.h	Unnamed: 6
205584.4417470112	13.0	0	3.6514344	-90.011185	9.362486225712672	
205586.2059472876	13.0	0	3.6503844	-90.004814	9.406594539155329	
205587.852747547	13.0	0	3.6493537	-90.006729	9.447767640397393	
205589.8245478561	13.0	0	3.6483419	-90.005455	9.497066284652712	
205591.5955481315	13.0	0	3.6472728	-90.011833	9.541344485774571	
205593.4755484257	13.0	0	3.646261	-90.007362	9.588347936394587	
205595.2257486996	13.0	0	3.645211	-90.009277	9.632106250213203	
205597.1319489982	13.0	0	3.6441994	-90.000992	9.679764935139133	
205598.9273492782	13.0	0	3.6431875	-90.007362	9.724653356744984	
205600.6815495542	13.0	0	3.6421757	-90.005455	9.768511766446862	
205602.5113498415	13.0	0	3.6411638	-90.009277	9.814260262998376	
205604.2821501168	13.0	0	3.6401522	-90.008644	9.858533641725758	
205606.1371504085	13.0	0	3.6391213	-90.008003	9.904912247113977	
205607.9607506925	13.0	0	3.6380904	-90.007362	9.950505766407868	
205609.8183509824	13.0	0	3.6370595	-90.009277	9.996949470433982	
205611.7109512789	13.0	0	3.6360476	-90.007362	10.04426814909448	
205613.5211515618	13.0	0	3.635036	-90.00354	10.08952663787249	
205615.2929518414	13.0	0	3.6340051	-90.009918	10.13382500394355	
205617.1775521338	13.0	0	3.6329932	-90.006729	10.18094360658688	
205619.0521524269	13.0	0	3.6319814	-90.008644	10.22781209931819	
205620.8535527107	13.0	0	3.6309698	-90.011185	10.27285049124866	
205622.7513530066	13.0	0	3.6299579	-90.006096	10.32029915861808	
205624.5633532901	13.0	0	3.6289461	-90.009918	10.36560268243027	
205626.3913535762	13.0	0	3.6279154	-90.004181	10.41130623452293	
205628.3149538767	13.0	0	3.6268654	-90.011833	10.45939994382901	
205630.2613541833	13.0	0	3.6258345	-90.004181	10.50806367749321	
205632.1167544723	13.0	0	3.6248035	-90.002274	10.55445226445305	
205634.0215547695	13.0	0	3.6237726	-90.015007	10.60207590348689	
205635.9935550792	13.0	0	3.622761	-90.004181	10.65137968715117	
205637.8441553679	13.0	0	3.6217492	-90.010551	10.69764808739684	
205639.7095556594	13.0	0	3.6207373	-90.008644	10.74428658204906	
205641.4651559358	13.0	0	3.6197255	-90.005455	10.7881799370414	
205643.5839562654	13.0	0	3.6187139	-90.004181	10.84115400391092	
205645.4893565634	13.0	0	3.6176639	-90.004181	10.88879261992434	
205647.3899568619	13.0	0	3.616652	-90.0131	10.93631121839227	
205649.2983571602	13.0	0	3.6156402	-90.007362	10.98402494378281	
205651.2321574634	13.0	0	3.6145902	-90.009277	11.03237358665679	
205653.0823577507	13.0	0	3.6135404	-90.010551	11.07863204106395	
205655.203358084	13.0	0	3.6125286	-90.009918	11.1316609773903	
205657.1109583826	13.0	0	3.6115167	-90.008644	11.17935450744502	
205659.0361586828	13.0	0	3.6105049	-89.999718	11.22748804251311	
205660.9351589815	13.0	0	3.6094933	-90.008644	11.27496653983011	
205662.969359299	13.0	0	3.6084814	-90.000992	11.32582529022218	
205664.8531595948	13.0	0	3.6074696	-90.012466	11.37292381934654	
205666.87775991	13.0	0	3.6064577	-90.006729	11.42354255578021	
205668.7505602039	13.0	0	3.605408	-90.004181	11.47036603324213	
205670.7981605241	13.0	0	3.6043961	-90.005455	11.52155985289087	
205672.7589608314	13.0	0	3.6033843	-90.004181	11.57058347333019	
205674.6709611304	13.0	0	3.6023724	-90.008644	11.61838700024796	
205676.7339614532	13.0	0	3.6013417	-90.001625	11.66996596284401	
205678.771361771	13.0	0	3.6002917	-90.004181	11.72090482772319	
205680.8455620958	13.0	0	3.5992799	-90.008003	11.77276374253464	
205682.811162404	13.0	0	3.598268	-90.002907	11.8219074067065	
205684.7953627146	13.0	0	3.5972564	-90.005455	11.87151603197098	
205686.7451630207	13.0	0	3.5962446	-90.006096	11.9202645411288	
205688.7855633372	13.0	0	3.5952137	-90.008003	11.97127821659597	
205690.8775636652	13.0	0	3.5942018	-90.006096	12.02358196752379	
205692.88276398	13.0	0	3.5931137	-90.011185	12.0737155781178	
205695.0499643178	13.0	0	3.5921021	-90.010551	12.12789948040348	
205697.1337646451	13.0	0	3.5910711	-90.002907	12.17999825566992	
205699.1619649613	13.0	0	3.5900593	-90.00354	12.23070693314278	
205701.2299652868	13.0	0	3.5890284	-90.002274	12.28241076626418	
205703.2941656094	13.0	0	3.5880165	-90.009277	12.3340196410264	
205705.3383659292	13.0	0	3.5869668	-90.005455	12.38512839988709	
205707.5345662709	13.0	0	3.5859549	-90.004181	12.44003731694752	
205709.5851665926	13.0	0	3.584924	-90.007362	12.49130607910327	
205711.6709669195	13.0	0	3.5839121	-90.002274	12.54345488955859	
205713.8073672545	13.0	0	3.5829005	-90.001625	12.59686879238002	
205715.8051675661	13.0	0	3.5818887	-90.009277	12.64681755166118	
205717.9137678961	13.0	0	3.5808768	-90.004814	12.69953647517226	
205720.0515682292	13.0	0	3.5798459	-90.002907	12.75298540491571	
205722.1401685574	13.0	0	3.5788343	-90.006729	12.80520420895556	
205724.2311688853	13.0	0	3.5778224	-90.000359	12.85748311319013	
205726.3447692147	13.0	0	3.5768106	-90.008003	12.91032707495669	
205728.4581695446	13.0	0	3.5757987	-90.011185	12.96316594191743	
205730.5415698728	13.0	0	3.5747871	-90.004181	13.0152548287947	
205732.5459701854	13.0	0	3.5737753	-90.0131	13.06536845503575	
205734.8283705424	13.0	0	3.5727634	-90.00354	13.12243269270707	
205736.899570867	13.0	0	3.5717518	-90.011185	13.17421653382535	
205739.0889712102	13.0	0	3.57074	-90.011185	13.22895565688198	
205741.0775715202	13.0	0	3.5697281	-90.002274	13.27867438025496	
205743.2975718674	13.0	0	3.5687163	-90.002907	13.33417855854586	
205745.5195722138	13.0	0	3.5677047	-90.007362	13.38973268232134	
205747.7289725617	13.0	0	3.5666928	-90.004181	13.44497162771734	
205749.8479728908	13.0	0	3.5656428	-90.009918	13.49795051413939	
205752.1205732496	13.0	0	3.5646119	-90.010551	13.5547696307975	
205754.4367736107	13.0	0	3.5635428	-90.005455	13.6126789092225	
205756.6633739588	13.0	0	3.5625119	-90.002907	13.66834814361912	
205758.9435743149	13.0	0	3.5615003	-90.004181	13.72535743396505	
205761.071774649	13.0	0	3.5604885	-90.007362	13.77856642831082	
205763.3247750022	13.0	0	3.5594766	-90.009277	13.83489567935393	
205765.5621753513	13.0	0	3.5584459	-90.009277	13.89083482297813	
205767.845375708	13.0	0	3.557415	-90.004814	13.94791906863531	
205770.0257760505	13.0	0	3.5564032	-90.007362	14.0024332146971	
205772.2305763958	13.0	0	3.5553913	-90.009277	14.05755735338593	
205774.4629767444	13.0	0	3.5543604	-90.005455	14.11337166049152	
205776.7251770971	13.0	0	3.5533488	-90.011833	14.16993099726911	
205778.9601774472	13.0	0	3.5523369	-90.004814	14.22581015843201	
205781.2591778077	13.0	0	3.551306	-90.005455	14.28328957232878	
205783.5023781576	13.0	0	3.5502942	-90.009918	14.3393738147511	
205785.7787785148	13.0	0	3.5492635	-90.008003	14.39628809370465	
205788.1019788776	13.0	0	3.5481944	-90.001625	14.45437235729684	
205790.4289792418	13.0	0	3.5471826	-89.998451	14.51255161523777	
205792.7269796012	13.0	0	3.5461516	-90.006729	14.57000586316342	
205795.0617799669	13.0	0	3.5451398	-90.008644	14.62838022749117	
205797.3405803242	13.0	0	3.5441091	-90.002907	14.68535452220748	
205799.6651806873	13.0	0	3.54304	-90.011185	14.74347376190059	
205802.0361810569	13.0	0	3.5420282	-90.004814	14.80275315489452	
205804.2649814069	13.0	0	3.5410163	-90.004814	14.85847726063792	
205806.7147817914	13.0	0	3.5399663	-90.001625	14.91972674232017	
205808.9941821476	13.0	0	3.5389547	-90.006096	14.97671622180982	
205811.3323825109	13.0	0	3.5379238	-90.004181	15.0351758285887	
205813.6681828792	13.0	0	3.536912	-90.011185	15.09357552731451	
205815.9953832435	13.0	0	3.5359001	-90.009918	15.15176012177998	
205818.2413835931	13.0	0	3.5348885	-90.006729	15.20791451612515	
205820.5483839541	13.0	0	3.5338767	-90.012466	15.26559403865179	
205822.9415843273	13.0	0	3.5328457	-90.009918	15.32542872194672	
205825.2381846863	13.0	0	3.5318339	-90.002907	15.38284812156084	
205827.6055850599	13.0	0	3.5308223	-90.000992	15.44203785562177	
205829.8771854136	13.0	0	3.5298104	-90.011833	15.49883219778824	
205832.2533857846	13.0	0	3.5287986	-90.009918	15.55824180120596	
205834.63738616	13.0	0	3.5277677	-90.014374	15.61784637707054	
205836.9941865285	13.0	0	3.526737	-90.004181	15.67677104610189	
205839.241786879	13.0	0	3.5257061	-90.007362	15.73296557814196	
205841.7167872665	13.0	0	3.5246942	-90.00354	15.79484545752717	
205844.0529876314	13.0	0	3.5236251	-90.004814	15.85325505205282	
205846.5617880247	13.0	0	3.5226133	-90.011185	15.91597990738128	
205848.9067883914	13.0	0	3.5216017	-90.013741	15.97460940736475	
205851.2903887648	13.0	0	3.5205708	-90.008644	16.03420404562548	
205853.6327891308	13.0	0	3.5195589	-89.999718	16.09276856777828	
205855.9357894915	13.0	0	3.518528	-90.008644	16.15034800949352	
205858.5013898921	13.0	0	3.5174973	-90.006729	16.21449294148976	
205860.855990262	13.0	0	3.5164855	-90.008644	16.273362502864	
205863.1819906258	13.0	0	3.5154736	-90.004181	16.33151697117107	
205865.6287910058	13.0	0	3.5144618	-90.004814	16.39269160219108	
205867.9123913646	13.0	0	3.5134501	-90.006729	16.44978595861775	
205870.2273917273	13.0	0	3.5124383	-90.012466	16.50766539174568	
205872.7459921227	13.0	0	3.5114264	-90.000992	16.57063509337574	
205875.012592477	13.0	0	3.5104146	-90.007362	16.62730443018893	
205877.3397928416	13.0	0	3.509403	-90.00354	16.68548863474317	
205879.7039932099	13.0	0	3.5083911	-90.009918	16.74459803389105	
205882.0871935831	13.0	0	3.5073793	-90.002274	16.80418259479609	
205884.5965939744	13.0	0	3.5063486	-90.006729	16.86692225512951	
205887.0163943541	13.0	0	3.5053368	-90.007362	16.92742173495272	
205889.2471947037	13.0	0	3.5043058	-90.004814	16.98319600778835	
205891.7797950996	13.0	0	3.5032749	-90.005455	17.04651576274406	
205894.2269954821	13.0	0	3.5022631	-90.004181	17.10770042291472	
205896.5843958505	13.0	0	3.5012515	-90.008644	17.1666399227295	
205898.974196224	13.0	0	3.5002396	-90.008003	17.22638942124473	
205901.3685965999	13.0	0	3.4992278	-90.008003	17.28625392555619	
205903.659596957	13.0	0	3.4982162	-90.005455	17.34353318937981	
205906.0057973242	13.0	0	3.4971852	-90.008644	17.40219260438199	
205908.3181976862	13.0	0	3.4961734	-90.008003	17.46000695262062	
205910.9277980947	13.0	0	3.4951615	-90.009277	17.52525177709707	
205913.1751984458	13.0	0	3.4940925	-90.002274	17.58144107027012	
205915.7627988528	13.0	0	3.4930809	-90.00354	17.64613608876886	
205918.0597992118	13.0	0	3.492069	-90.002907	17.70356556682333	
205920.4189995811	13.0	0	3.4910572	-90.004814	17.76255027418985	
205922.9161999719	13.0	0	3.4900453	-90.004181	17.82498523797735	
205925.2562003364	13.0	0	3.4890337	-90.006096	17.88348974903658	
205927.6708007151	13.0	0	3.4880219	-90.002907	17.94385947193485	
205929.9262010665	13.0	0	3.48701	-90.008644	18.00024878802067	
205932.3480014452	13.0	0	3.4859984	-90.011185	18.06079838902241	
205934.6896018127	13.0	0	3.4849865	-90.008644	18.11934275308186	
205937.0566021842	13.0	0	3.4839747	-90.006096	18.17852227155304	
205939.2504025264	13.0	0	3.4829628	-90.006729	18.23337156048499	
205941.8608029347	13.0	0	3.4819512	-90.011833	18.29863656904051	
205944.1080032868	13.0	0	3.4809394	-90.001625	18.35482084527376	
205946.4676036561	13.0	0	3.4799085	-90.004181	18.41381531546699	
205948.9148040391	13.0	0	3.4788775	-90.004181	18.47499994585588	
205951.2046043969	13.0	0	3.4778659	-90.000359	18.53224925440682	
205953.3732047364	13.0	0	3.4768541	-90.008003	18.58646836987093	
205955.8588051252	13.0	0	3.4758422	-90.008003	18.64861315569857	
205958.2854055036	13.0	0	3.4748113	-90.001625	18.7092827774565	
205960.5950058661	13.0	0	3.4737804	-90.000359	18.76702716611566	
205963.0174062452	13.0	0	3.4727497	-90.008644	18.82759179185274	
205965.3014066014	13.0	0	3.4717379	-90.002274	18.88469618298764	
205967.7094069789	13.0	0	3.4707069	-90.006729	18.94490087003666	
205970.0460073452	13.0	0	3.4696951	-90.008003	19.00332036252382	
205972.3434077046	13.0	0	3.4686835	-90.009277	19.0607598492953	
205974.6566080665	13.0	0	3.4676526	-90.008003	19.11859433032015	
205977.069808444	13.0	0	3.4666026	-90.002274	19.17892898725722	
205979.4264088115	13.0	0	3.4655907	-90.00354	19.23784853878064	
205981.7924091844	13.0	0	3.4645791	-90.00354	19.29700316428206	
205984.0112095317	13.0	0	3.4635673	-90.004814	19.35247750510958	
205986.2220098749	13.0	0	3.4625554	-90.006729	19.40775193578339	
205988.5682102423	13.0	0	3.4615436	-90.009918	19.46641157282894	
205990.8600106014	13.0	0	3.4605319	-90.004181	19.52371109541873	
205993.1268109558	13.0	0	3.4595201	-90.008003	19.58038555972757	
205995.4010113133	13.0	0	3.4584701	-90.006729	19.63724495815532	
205997.7826116846	13.0	0	3.4574201	-90.000359	19.69678963070298	
206000.0402120384	13.0	0	3.4564083	-90.010551	19.75323411950896	
206002.213612379	13.0	0	3.4553776	-90.006096	19.80757342103111	
206004.6048127534	13.0	0	3.4543467	-90.0131	19.86735808591419	
206006.9626131216	13.0	0	3.4533348	-90.009918	19.92630769341914	
206009.1868134692	13.0	0	3.452323	-90.007362	19.9819170062684	
206011.4102138155	13.0	0	3.4513113	-90.009277	20.03750631626384	
206013.5626141537	13.0	0	3.4502804	-90.002274	20.09132047226673	
206015.9144145218	13.0	0	3.4492114	-90.009918	20.15011995172967	
206018.2632148894	13.0	0	3.4481804	-90.010551	20.20884434289297	
206020.5194152403	13.0	0	3.4471686	-90.009277	20.26525355570603	
206022.6598155757	13.0	0	3.446157	-90.008003	20.3187676565289	
206024.8842159254	13.0	0	3.4451451	-90.006096	20.37438195619202	
206027.018016258	13.0	0	3.4441333	-90.005455	20.42773097979398	
206029.2970166156	13.0	0	3.4431217	-90.011185	20.48471037346692	
206031.4324169508	13.0	0	3.4421098	-90.007362	20.53809952302213	
206033.5190172745	13.0	0	3.441098	-90.004181	20.59026854975086	
206035.749617625	13.0	0	3.4400861	-90.012466	20.64603783761894	
206037.9804179757	13.0	0	3.4390554	-90.008003	20.70181199761413	
206040.1280183089	13.0	0	3.4380436	-90.002907	20.7555060869857	
206042.261018645	13.0	0	3.4370317	-90.005455	20.80883520060477	
206044.4700189894	13.0	0	3.4360199	-90.006729	20.8640645308838	
206046.644219328	13.0	0	3.4350083	-89.996536	20.91842378912651	
206048.6632196456	13.0	0	3.4339774	-90.005455	20.96890279579121	
206050.8582199891	13.0	0	3.4329655	-90.007362	21.02378201329847	
206053.001220324	13.0	0	3.4319537	-90.008644	21.07736124624592	
206055.1176206553	13.0	0	3.4309421	-90.009277	21.13027534191387	
206057.18402098	13.0	0	3.4299302	-90.007362	21.18193925881874	
206059.279421307	13.0	0	3.4289184	-90.007362	21.23432812757196	
206061.3202216262	13.0	0	3.4279065	-90.011833	21.28535198329842	
206063.3366219415	13.0	0	3.4268949	-90.010551	21.33576580290308	
206065.4968222803	13.0	0	3.4258831	-90.0131	21.38977481315825	
206067.5004225927	13.0	0	3.4247949	-90.007362	21.43986849211461	
206069.7440229445	13.0	0	3.4237258	-90.002274	21.49596265553242	
206071.9778232938	13.0	0	3.422714	-90.004181	21.55181189304226	
206073.9096235945	13.0	0	3.4217024	-90.009277	21.60011045295123	
206076.0348239269	13.0	0	3.4206905	-90.000992	21.65324438843749	
206078.1096242529	13.0	0	3.4196787	-90.009918	21.70511809640292	
206080.0810245604	13.0	0	3.4186478	-90.004814	21.75440655556701	
206082.1588248857	13.0	0	3.4176362	-90.008003	21.80635534927962	
206084.1382251964	13.0	0	3.4166243	-90.011833	21.85584395059502	
206086.0940255022	13.0	0	3.4156125	-90.004181	21.90474255236478	
206088.1136258165	13.0	0	3.4146006	-90.008644	21.95523632802879	
206090.141426135	13.0	0	3.4135699	-90.000359	22.00593503017257	
206092.0930264409	13.0	0	3.4125581	-90.006729	22.05472852487777	
206094.0396267455	13.0	0	3.4115272	-90.005455	22.10339712554636	
206096.0256270571	13.0	0	3.4105153	-90.007362	22.15305065907755	
206097.7962273333	13.0	0	3.4095037	-90.002274	22.19731886233097	
206099.9646276738	13.0	0	3.4084918	-89.999084	22.25153275436021	
206101.8122279615	13.0	0	3.40748	-90.008644	22.29772594673878	
206103.7296282626	13.0	0	3.4064682	-90.004814	22.3456643398853	
206105.7020285701	13.0	0	3.4054565	-90.006096	22.39497789251116	
206107.6162288692	13.0	0	3.4044447	-90.007362	22.44283628801855	
206109.5300291693	13.0	0	3.4033947	-90.004814	22.49068476006742	
206111.5088294786	13.0	0	3.4023256	-90.004814	22.54015832498467	
206113.465229786	13.0	0	3.4013138	-90.002274	22.58907186119292	
206115.377430083	13.0	0	3.4002831	-90.009918	22.63688035383861	
206117.27263038	13.0	0	3.3992712	-90.002907	22.68426369324579	
206119.0644306605	13.0	0	3.3982403	-90.00354	22.72906176256689	
206121.0238309675	13.0	0	3.3972285	-90.008644	22.77805018461059	
206122.8388312524	13.0	0	3.3962169	-90.004181	22.82342837689422	
206124.7084315429	13.0	0	3.395205	-90.0131	22.87017169114432	
206126.4838318217	13.0	0	3.3941932	-90.007362	22.91455990617965	
206128.3078321083	13.0	0	3.3931813	-90.005455	22.96016319759709	
206130.183232402	13.0	0	3.3921506	-90.012466	23.00705164565744	
206132.0010326845	13.0	0	3.3911388	-90.007362	23.0524999729856	
206133.7370329557	13.0	0	3.3901079	-90.006096	23.0959031798579	
206135.6552332569	13.0	0	3.3890769	-90.008644	23.1438617370542	
206137.4672335404	13.0	0	3.3880653	-90.009918	23.18916510838277	
206139.2588338205	13.0	0	3.3870535	-89.999718	23.23395840997528	
206141.0262340982	13.0	0	3.3860226	-90.005455	23.27814669840072	
206142.8028343744	13.0	0	3.3850107	-90.001625	23.3225650048273	
206144.5372346458	13.0	0	3.3839991	-90.011833	23.36592812231023	
206146.3378349287	13.0	0	3.3829873	-90.000992	23.41094635196814	
206148.0134351903	13.0	0	3.3819754	-90.008644	23.45283938694934	
206149.8102354717	13.0	0	3.3809636	-90.005455	23.49776267088065	
206151.4404357255	13.0	0	3.379952	-90.006729	23.53852063740159	
206153.1442359912	13.0	0	3.3788829	-90.00354	23.58111880618584	
206154.9986362831	13.0	0	3.377852	-90.00354	23.62748227285132	
206156.7178365523	13.0	0	3.3768401	-90.007362	23.67046546545157	
206158.446636823	13.0	0	3.3758285	-90.013741	23.71368868666968	
206160.0684370757	13.0	0	3.3748167	-90.001625	23.75423666936579	
206161.7170373346	13.0	0	3.3738048	-90.002907	23.79545472563639	
206163.4162376011	13.0	0	3.372793	-90.004814	23.83793782232159	
206165.0744378609	13.0	0	3.3717813	-90.006729	23.87939585359235	
206166.8206381327	13.0	0	3.3707695	-90.004814	23.92305408473758	
206168.478838393	13.0	0	3.3697386	-90.004814	23.96451209280863	
206170.1362386527	13.0	0	3.3687267	-90.009918	24.00595012520812	
206171.7970389114	13.0	0	3.3677151	-90.006096	24.04747322769081	
206173.4270391655	13.0	0	3.3667033	-90.00354	24.08822619792558	
206175.0196394138	13.0	0	3.3656723	-90.004181	24.12804416924583	
206176.703839679	13.0	0	3.3646605	-90.006096	24.17015231704331	
206178.2766399262	13.0	0	3.3636298	-90.004181	24.20947518262185	
206179.8382401704	13.0	0	3.362618	-90.009277	24.24851806934145	
206181.4998404294	13.0	0	3.361568	-90.007362	24.29006113730325	
206183.1078406813	13.0	0	3.3605561	-90.009918	24.33026408860017	
206184.6390409207	13.0	0	3.3594871	-90.005455	24.3685469753791	
206186.3220411846	13.0	0	3.3584754	-90.011833	24.41062520780818	
206187.8744414268	13.0	0	3.3574636	-90.004814	24.4494380721673	
206189.4512416738	13.0	0	3.3563945	-90.004814	24.48886099970628	
206190.9940419155	13.0	0	3.3553827	-90.006096	24.52743386562094	
206192.5876421649	13.0	0	3.3543708	-90.010551	24.56727680382073	
206194.141642407	13.0	0	3.3533592	-90.004814	24.60612970401214	
206195.4234426079	13.0	0	3.3523474	-90.006729	24.63817708842808	
206197.0914428695	13.0	0	3.3513355	-90.006729	24.67988017511707	
206198.5982431034	13.0	0	3.3503239	-90.009277	24.71755304288907	
206200.1192433434	13.0	0	3.3493121	-90.005455	24.75558082644569	
206201.5622435686	13.0	0	3.3483002	-90.008644	24.79165853872469	
206203.0970438074	13.0	0	3.3472884	-90.011833	24.8300314589314	
206204.5682440382	13.0	0	3.3462768	-90.006729	24.86681423420377	
206206.0752442754	13.0	0	3.3452649	-90.008003	24.90449208408187	
206207.5060444977	13.0	0	3.344234	-90.004814	24.94026467093277	
206208.9862447298	13.0	0	3.3431649	-90.004181	24.97727239552223	
206210.5372449718	13.0	0	3.342134	-90.004181	25.0160502712254	
206211.9816451995	13.0	0	3.3411033	-90.0131	25.05216285188082	
206213.4034454217	13.0	0	3.3400915	-90.009277	25.08771040400569	
206214.8996456554	13.0	0	3.3390796	-90.005455	25.12511804854076	
206216.296845874	13.0	0	3.3380678	-90.001625	25.16005048317083	
206217.7030460939	13.0	0	3.3370371	-90.014374	25.19520795292876	
206219.1136463131	13.0	0	3.3360252	-90.005455	25.23047545566432	
206220.5920465461	13.0	0	3.3349943	-90.001625	25.26743811165153	
206221.9716467608	13.0	0	3.3339634	-90.002907	25.30193056353294	
206223.3912469836	13.0	0	3.3329518	-90.006096	25.33742300139025	
206224.7720471993	13.0	0	3.3319399	-90.009277	25.37194531071388	
206226.0500473988	13.0	0	3.3309281	-90.004181	25.40389753451072	
206227.4708476218	13.0	0	3.3298972	-89.999084	25.43942002625275	
206228.8656478398	13.0	0	3.3288856	-90.010551	25.47429247222604	
206230.1712480449	13.0	0	3.3278356	-90.006729	25.50693479452176	
206231.6000482677	13.0	0	3.3268237	-90.011185	25.54265734844929	
206232.9594484805	13.0	0	3.3258119	-90.006729	25.57664479965677	
206234.3068486927	13.0	0	3.3247809	-90.006729	25.61033224898699	
206235.5846488914	13.0	0	3.3237503	-90.006096	25.64227953801177	
206237.026049118	13.0	0	3.3227384	-90.00354	25.67831715742663	
206238.2466493093	13.0	0	3.3217266	-90.008644	25.70883436163712	
206239.6296495232	13.0	0	3.3207147	-90.009277	25.74341193172922	
206240.9244497265	13.0	0	3.319665	-90.013741	25.77578431753456	
206242.2042499272	13.0	0	3.318634	-90.009277	25.80778169197592	
206243.5504501367	13.0	0	3.3176222	-90.011185	25.84143920706305	
206244.8296503379	13.0	0	3.3165913	-90.011833	25.87342148899842	
206246.1758505474	13.0	0	3.3155794	-90.00354	25.90707894399177	
206247.4210507439	13.0	0	3.3145297	-90.004181	25.93821122825708	
206248.7432509507	13.0	0	3.3135178	-90.009277	25.97126865676584	
206250.0342511511	13.0	0	3.312506	-90.009277	26.00354605499099	
206251.2348513404	13.0	0	3.311475	-90.005455	26.03356325105202	
206252.5668515475	13.0	0	3.3104634	-90.002274	26.0668657337956	
206253.8076517442	13.0	0	3.3093944	-90.000992	26.0978880035676	
206255.091651944	13.0	0	3.3083444	-90.000992	26.12999041180209	
206256.3818521453	13.0	0	3.3073325	-90.002907	26.16224786155108	
206257.6336523416	13.0	0	3.3063207	-90.011833	26.19354520711645	
206258.799852523	13.0	0	3.3053091	-90.006729	26.22270241446941	
206260.0606527216	13.0	0	3.3042972	-90.009918	26.25422481696532	
206261.1378528904	13.0	0	3.3032663	-90.007362	26.28115685968993	
206262.4840531006	13.0	0	3.3022354	-90.004814	26.3148143604126	
206263.7070532902	13.0	0	3.3012047	-90.008003	26.34539163066822	
206264.8748534746	13.0	0	3.3001928	-90.006096	26.37458879676268	
206266.0258536553	13.0	0	3.2991619	-90.004814	26.40336593165419	
206267.2750538504	13.0	0	3.2981501	-90.002274	26.43459825014412	
206268.4288540306	13.0	0	3.2971385	-90.005455	26.46344538433288	
206269.6306542177	13.0	0	3.2960885	-90.006096	26.49349259121959	
206270.8172544031	13.0	0	3.2950194	-90.004181	26.52315977030691	
206272.0340545934	13.0	0	3.2940075	-90.004814	26.55358193275113	
206273.1384547676	13.0	0	3.2929194	-90.009277	26.58119399116517	
206274.3920549632	13.0	0	3.2918122	-90.009918	26.6125362728102	
206275.6546551611	13.0	0	3.2908003	-90.006096	26.64410352004709	
206276.73985533	13.0	0	3.2897885	-90.011833	26.67123547872417	
206277.8828555094	13.0	0	3.2887769	-90.009277	26.69981256982168	
206279.0026556842	13.0	0	3.287765	-89.999084	26.72780958090507	
206280.1156558585	13.0	0	3.2867341	-90.009277	26.75563658173329	
206281.2290560342	13.0	0	3.2857223	-90.001625	26.78347355587769	
206282.3660562108	13.0	0	3.2847106	-90.005455	26.81190059762066	
206283.3776563688	13.0	0	3.2836988	-90.006096	26.83719241041608	
206284.5416565528	13.0	0	3.2826679	-90.007362	26.86629447542022	
206285.6640567272	13.0	0	3.2816179	-90.006729	26.89435651898703	
206286.7960569046	13.0	0	3.2806063	-90.005455	26.92265861082841	
206287.8854570757	13.0	0	3.2795944	-90.011185	26.94989558458202	
206288.9744572444	13.0	0	3.2785635	-90.000992	26.97712253470188	
206290.0670574149	13.0	0	3.2775517	-90.005455	27.0044394796842	
206291.1592575856	13.0	0	3.27654	-89.999084	27.03174643685405	
206292.1512577431	13.0	0	3.2755282	-90.006729	27.05654822010465	
206293.2646579164	13.0	0	3.2745163	-90.008003	27.08438520953539	
206294.3178580804	13.0	0	3.2734854	-90.008644	27.11071708148237	
206295.3534582439	13.0	0	3.2724738	-90.010551	27.13660896864829	
206296.443058413	13.0	0	3.2714238	-90.00354	27.1638510078744	
206297.4596585725	13.0	0	3.2703929	-90.004181	27.18926791294947	
206298.5088587371	13.0	0	3.269381	-90.006096	27.21549983567006	
206299.5778589043	13.0	0	3.268312	-90.012466	27.24222681749388	
206300.6296590674	13.0	0	3.2673004	-90.004181	27.26852381279502	
206301.6404592268	13.0	0	3.2662885	-90.007362	27.29379567357679	
206302.6450593825	13.0	0	3.2652767	-90.004181	27.3189125321719	
206303.5858595315	13.0	0	3.2642648	-90.004814	27.34243425740392	
206304.6170596927	13.0	0	3.2632532	-90.007362	27.36821613605924	
206305.6418598526	13.0	0	3.2622414	-90.006729	27.39383798127409	
206306.6302600065	13.0	0	3.2612295	-90.004181	27.41854978774517	
206307.5818601551	13.0	0	3.2601986	-90.009277	27.442341514573	
206308.5876603145	13.0	0	3.259187	-90.008644	27.4674882828365	
206309.5618604665	13.0	0	3.258137	-90.005455	27.49184501672661	
206310.6048606308	13.0	0	3.2571251	-90.008644	27.51792187489617	
206311.5134607719	13.0	0	3.2560942	-90.008644	27.5406385026792	
206312.5236609294	13.0	0	3.2550633	-90.010551	27.56589537778135	
206313.5084610838	13.0	0	3.2540326	-90.004814	27.59051720514383	
206314.4902612367	13.0	0	3.2530208	-90.004814	27.6150640108452	
206315.3978613792	13.0	0	3.2520089	-90.005455	27.63775564757708	
206316.3670615312	13.0	0	3.250978	-89.997803	27.66198741098362	
206317.3386616842	13.0	0	3.2499664	-90.004181	27.68627915624111	
206318.2122618202	13.0	0	3.2489545	-90.009918	27.70812070363533	
206319.1678619711	13.0	0	3.2479427	-90.002907	27.73201241793697	
206320.0940621141	13.0	0	3.2469311	-90.010551	27.75516908848149	
206321.0188622575	13.0	0	3.2459192	-90.006096	27.77829076029885	
206321.9250623996	13.0	0	3.2448883	-90.004181	27.80094740491529	
206322.9008625541	13.0	0	3.2438765	-90.004814	27.8253441510315	
206323.8112626961	13.0	0	3.2428648	-90.00354	27.84810579822796	
